Annotation,PDE4D,PDE4DIP,PDE4A,PDE4B,PDE4C
PAICS,0.036642386578530965,0.2535520189111231,-0.03902669983038624,-0.31641866980588157,0.6457815291957931
PHC1,0.42531378604488507,0.2884379828695406,0.16054751950339535,0.2681873773461876,-0.16347896193329178
KLK5,0.643216525508147,0.29992209871740105,0.2613883839643348,0.553564181962713,-0.03683657335730666
CCDC170,0.7594221082577639,0.20258021429685136,0.38297950556183197,0.7420502407188252,0.2520281222410189
ZNF362,0.3357441916185335,0.044012757278958856,0.3007713643318792,0.5766880917438223,-0.3876428666009103
MIR7107,-0.1067253560331043,0.03114293543932214,0.1714478589246484,-0.10692603545987671,-0.5364197754696819
CSNK2A3,0.02958362782754339,0.46857168529841425,0.18285229966195127,-0.17984506303287323,0.35795622304438757
LOC102724708,0.3463599460684365,0.4286871910346961,0.08793679030098367,0.23469381418335758,0.663652816806729
LOC100507616,-0.2593464720915801,-0.3527769548941387,0.2606552640580389,-0.16963817104732432,-0.18592310087032593
LOC105378385,0.3878297703162217,0.2807898650636737,0.19610422741170358,0.3292056122451665,0.2787614560279049
PABPC4,0.409163097835563,0.6856626453713998,0.07671980670058026,0.4475151054762027,-0.057358933334491
NAT16,0.006689176076159532,0.34505592048164674,-0.06643097919050665,-0.046361696464126106,-0.028183151244340565
GNG13,-0.11912996643132533,-0.0035199461802569785,-0.11565670827684148,-0.16064597173910108,-0.26353547461530236
PARD6G,-0.3012106904287974,-0.01848897345661035,-0.24852031979153735,-0.3925322244623614,-0.3040154529857454
CXorf23,0.1571120176047763,0.4154168207469775,0.022064937254120776,-0.15583204411531024,-0.07401626686930735
PSD2,0.3641870918030945,0.4183186499132524,0.4187892000198396,0.4127617612023577,0.1153221115651079
KIRREL3-AS3,0.16899385268401487,0.08115554404998229,0.04554919773993403,0.35527055642979805,-0.2902484312029333
E2F3,-0.04747244693595984,0.4799203692211083,0.18376521859958084,-0.2584102122048717,-0.15047979645400456
SERINC2,-0.15479771571222486,-0.23347949001712617,-0.07254303897930957,-0.2797423951304773,-0.16397692935637423
MIR503HG,0.1967804082292303,0.45126458987236284,0.0027140744466822397,0.3259736904183286,0.022278679934475815
LARGE2,-0.6051295604031705,-0.22870689918396137,-0.49246199526971046,-0.7561981884944681,-0.35538862448140085
GINS2,-0.7213357111514445,-0.32037248663760687,-0.4323481682319455,-0.8306509262204093,-0.12182316641123347
MLH3,0.28928017783294235,0.27874015311768374,0.11661423612398343,0.30082417108322945,0.5522616252800584
HSBP1L1,0.015446492728451902,-0.01872077997484903,0.22134396743893586,-0.2174555047002049,-0.40735062871645705
LRRC23,0.2896759660325548,-0.1584086478040895,0.2914382520611357,0.1691043762737838,0.4910422148524479
CHCHD7,0.06538037901521265,0.22182071898105957,0.08462948778590734,-0.18911227177144713,0.47699754131329475
CARM1,-0.5770366232770526,-0.31022280304107974,-0.5959454132765217,-0.4655321996751139,-0.5191154347263379
GRB10,-0.47013716793270877,-0.09309465618236691,-0.4015939066757988,-0.5653304214951738,-0.26337893244829497
BECN1,0.3175833374237719,0.6227173180395515,0.14494031487212788,0.35371557583669494,-0.2502044295696083
MIR6847,0.03215482699134761,-0.08986945570492902,0.44378813989373295,0.05142023405092316,0.17285014475646274
TGOLN2,0.6787747220765049,0.8910654839755129,0.27925599717103505,0.5562828540988383,0.3304443634354508
ITK,0.3215612442361561,0.47011149493967946,-0.06914906728253552,0.3917791453748447,0.5264990876474173
SDHAF3,0.13690413097147489,0.31182799243174536,-0.09667841796756464,-0.09666066891674055,0.40076361116927584
LOC150051,-0.28110261992550034,-0.006419271996598817,-0.29243347929089847,-0.3599338764729824,-0.14004649886883172
YTHDF3-AS1,-0.15722935543332323,-0.4092552291576151,-0.036847735557937196,-0.2598564765071176,0.6298340872417558
C9orf163,-0.13054542867130028,0.13679621279936682,-0.046025079779349436,-0.3860747789895094,-0.11381510283486275
MIR3960,-0.4122889278320676,-0.5799432599379045,-0.14926021394723407,-0.5053667624580463,-0.17355886491653613
SLC2A1,-0.302358815108026,-0.35208839401112374,-0.43539402953335843,-0.5819057609590027,0.1294560881242733
RAB6B,0.5839147277961185,0.4985031277515522,0.541175409224788,0.39468431736426723,0.7764920880283218
UBL7-AS1,-0.2728861685861785,-0.1470350231100722,-0.24095089600162622,-0.5700307957429859,0.18558581051593934
MSX1,0.15318866973507073,-0.1768186536975291,0.09784340222366124,0.10113776272076554,0.006660899938099758
SAMD12,0.8111583626683352,0.5756266457136766,0.6773447693917071,0.6443187022572644,0.6116812896602801
BCL6,0.6449179148494489,0.5912596480205383,0.2389214192645592,0.6328558388972145,0.06986044321006996
GNB5,0.5526230233712404,0.5390804299507426,0.19797663174784472,0.25336838886746244,0.6225522579214338
MIR24-2,0.1203025244863854,0.45898171793961845,0.2671404058057113,0.26593412013535067,0.05938465530417591
MPLKIP,-0.44881349709135465,-0.3866381311977303,0.003084533299256983,-0.44405292241437966,-0.061942556377549404
C2orf88,0.40197276500246243,0.6890543521252623,0.34626611800281154,0.19906393050817398,0.061522784930244115
SYP,0.28941062657112854,-0.24361077319270338,0.20214448557823458,0.44603540562977056,0.4338440233914169
MEIS3P1,-0.1318904800265125,-0.2489202157138134,0.03843692159845107,-0.3164794863053096,0.29680406823765426
AMDHD2,0.3228096848492677,-0.042497669119046476,0.24845824188129195,0.4713775980608211,-0.17049315088902506
L3MBTL3,-0.12682636172381181,0.23168261099801302,-0.249842268570136,-0.31656509388710197,0.10257449545272253
C6orf58,0.16832283041106108,0.21040604521692963,-0.1438066144353536,0.37299702080556557,-0.33753484221917646
LOC100506746,0.6852245908912076,0.16567221708785587,0.4088041914543512,0.6390155423222542,0.16599486663763333
LAG3,-0.4655847245352244,-0.07939253277817716,0.005890245518738467,-0.3349362419139378,-0.4668712204039537
OSBPL5,0.3301209598162581,0.27919347922971094,0.36792872173903046,0.29263571214718354,-0.259189215587079
ALKBH7,-0.34062796347873603,-0.7898023973269037,-0.08121534024914051,-0.3024938195989647,0.08211237900374471
UBA1,-0.5500970001434986,-0.4974539052171018,-0.41119930603103616,-0.48173056973703854,-0.5305941042479636
FAM206A,0.6246077616763959,0.7748115147231315,0.08851573543742045,0.5366885706807487,0.15418529979365997
PCSK1,0.16101848113901704,0.27690407115979904,-0.3246822774113393,0.09275279262553784,0.32300754833308876
SLC32A1,0.0333141831358519,-0.24631465587727155,0.1441054684958647,-0.04070905936537945,-8.431562234551278e-05
MYO1E,0.2912857618093452,-0.1715125080249623,0.2661552281299474,0.11761320284180796,0.08074925985519024
SGCG,0.4738627651262957,0.3033756703210689,0.6366369740034856,0.41773435464832775,0.7619900194185546
DCTD,0.2980707868177899,-0.25537135567897395,0.1715618186037681,0.2526992090558965,0.3597822793554105
TMEM14A,0.5322912697276024,0.24929701280573419,0.2786269751801612,0.5084505162969354,0.07121042481033221
LINC01176,-0.1546012685147452,0.326824110702713,0.21812947976102662,-0.05444054956714123,-0.3717469066363455
PNMA2,0.4717466598019857,0.4993821875462597,0.15119651345666332,0.154566095655749,0.575393454985344
RCC1,0.03707677115914926,0.17331790446865722,-0.290262121283515,0.05500745551907941,-0.5802368776672293
HHIP,0.17373438022311835,-0.1667318184778561,0.1494537225540347,0.14596387617193557,-0.011056861925652051
SYNJ2BP-COX16,-0.10223356166388156,0.20072943610388164,0.1552352503283728,0.03389308120321321,0.16931002227102665
ATG4D,-0.5557707017396692,-0.5458222342204997,-0.3449185847464259,-0.35216782074662795,-0.7187179815855629
VASH1,-0.411406871644579,-0.15879547391763665,-0.06703380331014717,-0.7533960136335327,-0.2304720953962944
PCDHGB1,-0.24428328523126455,-0.16262903356230915,0.07073053439003063,-0.120425878299606,-0.22014318278393108
DHRS4L2,0.2288411723083403,-0.20172043154676567,0.1482819829592275,0.19868274468854571,0.31654594924580737
EPHB4,-0.25046059069045645,0.26579896002144193,-0.5767556823274271,-0.25630727386923297,-0.36341287683101975
FAU,-0.12428731567818611,-0.5218612603192038,-0.06979242590064433,0.09863569891539582,0.19048417450627306
MED30,-0.6456077669618197,-0.2204502931692972,-0.09522315771206262,-0.8384462850156517,-0.2822394032805655
DOK4,-0.029885248325670872,-0.11394298282825402,-0.08397703631476162,0.1324018081698689,-0.12928748899469572
SPRN,0.36067005100907656,0.15700874453012006,0.7463616139584159,0.3686753883611345,0.41580358059557015
ZBTB11-AS1,0.31288449257164885,0.29390070842338695,-0.2433392048620524,0.5109722858977759,-0.1803929334720044
TM9SF3,0.6699612992286671,0.8890040378045764,0.38731211591131065,0.5903163631661852,0.10861960809027367
JAK1,0.7394991357281908,0.5738906805391566,0.4498205975466855,0.5414664851655652,0.49743728934925474
AGAP2-AS1,0.4666297422819372,0.13596599839301157,0.5002466135432437,0.23136953633249507,0.12386069818936066
BABAM1,-0.007103079391409316,-0.35383571227578586,0.12442532880885215,0.2172776554513748,0.30672156343409596
C1orf112,0.19925309913465175,0.4989718692427015,0.1575473407461737,-0.03486437048873569,0.13311482234427266
ZNF674,0.8755405421878805,0.4847726975317073,0.6345282350064497,0.5760233180356319,0.5114026255843175
DUS1L,0.23109801448098424,-0.22699787467912308,-0.1443692255024639,0.32049042097916214,0.009082470576337095
ZNF768,0.05877519312666726,-0.0909524977185119,-0.16283072916866945,0.18003510637064524,-0.6605432300688391
SFT2D2,0.04048873734220446,0.3733032529507383,0.17710708969872926,-0.2152137235935665,-0.15120567169048918
HCFC1,0.37582612603001375,0.18904603617307675,0.05987414286318786,0.23739792595138204,-0.33546830191266647
RBM4B,0.06871176731979409,0.1775510924492658,0.1364408061398736,0.3382222229553777,-0.40444146078841436
GSX1,-0.4440602309925918,-0.5192580316458242,-0.48057451295927467,-0.21273757852634928,-0.4217049997714063
DLK1,0.3245680800465495,0.09817847520775748,0.14388216560735315,0.35719106253891336,0.40498090679878823
SEC14L2,0.011717865624456541,0.08954142672226985,-0.4099454102221888,0.05058070167069367,-0.1888761954596867
GTF2F2,0.17182956307213654,0.5611769744186105,-0.19767386761362754,-0.04470086415558538,0.033046076238793555
ATP6V1B1-AS1,0.1957521825082165,0.5266885816728692,0.12832450507059207,0.07777444217943341,0.3434912105461719
CCDC51,0.2111277724467149,0.3728720606760728,-0.050928182860737935,0.3263189047078803,-0.3051316668949237
ZNF610,0.22068588667836894,0.5843415135340131,0.1202988914464455,0.1092321941200744,0.057487803696586605
SEMA3F,-0.26046695754725246,-0.22267791103481718,-0.17840946251702625,-0.1808457355114368,-0.39830899885903454
VCAN,0.20136049883064286,0.56162378072516,0.3118435120375913,0.09171755311339749,0.05259920616629833
ACSL3,0.44464721367226423,0.6739519560857996,-0.058299974161566764,0.31647293601749266,0.3680269227954569
C17orf74,-0.17268428987542872,-0.1321261804194685,-0.0325451360300996,-0.2545114135643149,0.4751763683450493
TMEM192,0.6508329432473826,0.8615582187016134,0.6299263488678225,0.44177262092956543,0.33700226724597376
POLR2C,-0.07257416162509094,-0.023879648421808494,-0.02026324233408958,0.12139953410262906,0.0717218093818345
TP53,-0.1671371978535876,0.05190755522670621,-0.271312355137499,0.012802793502265169,-0.5899646939562722
CEP85L,0.5563466308764203,0.6774619961200142,0.4303121418657715,0.4113211558373295,0.5996009707914194
ZNF468,0.33576348293706737,0.6805648096660252,0.4381021473382228,0.023340065457053173,0.38960604834581775
CEP44,0.5357317049038222,0.560280664092705,0.3531389218009497,0.20100719224852823,0.705057053584816
DUSP10,0.39833893663339703,0.15423739597371922,0.20778562895441607,0.12199610371794821,0.568897066634469
MIR1304,0.058485306335189155,0.15615814294061647,0.20283339976508524,-0.0506947734112925,0.01966974167695744
BTN2A2,-0.331867207523024,0.16128134596488247,-0.0396716089792275,-0.5690120846412348,-0.3421152032785364
LOC339539,0.1471906235171753,0.06756413905671163,-0.11667417086448434,-0.2398579640198125,0.5374868259548059
ITGA5,0.1353273543567689,0.4755162204949429,-0.07366708681344582,0.14318852002738275,0.5668668901023557
MIR6754,0.1971191856340486,-0.07246776842386689,0.24802305048330783,0.3283018343240692,-0.199093810413823
ARSI,-0.37408948446781265,0.09800603264700666,-0.6204008774256186,-0.4783379524263186,-0.17890272116108083
P2RX4,-0.026113210196459322,-0.03312692694377988,-0.3814349477731359,0.01581686523297567,-0.03868735778679005
CCDC150,-0.020466538519478595,0.40547994253850794,0.21768569717422512,-0.2566813605738384,0.001807084831600348
ATXN7L1,0.4694002627095985,0.55276550538272,0.2698650120686204,0.21718405884242423,0.3469922301006393
ISCA2,-0.5039054260578296,-0.6371577216993002,-0.27674788950707346,-0.4919772772561871,-0.14447957467373054
TEP1,0.4866371194521107,0.4386887065418419,0.27923536204490346,0.23360899661664322,0.2888824371314355
CKLF-CMTM1,0.4431397828741053,0.13418848217618803,-0.19809121874432123,0.6421972763465988,-0.014428414542084284
BBOF1,0.6314017842267617,0.39579026279515006,0.2662907488854883,0.5240280599552835,-0.05805366061037353
MIR7109,-0.16655214101198776,-0.15615714268840475,0.003965607731496211,0.22568507818308375,-0.2819679771607404
ENDOG,-0.10083731782668544,-0.5340206183373999,0.030216807048436874,0.04433821092548273,0.06244187532189371
TMEM170B,0.3848819001379646,0.8591905711036252,0.2851179458296475,0.12019205002828863,0.11564900021871943
PTPN21,0.4019788446870216,0.309479326657341,0.12574395840771094,0.1340387659910711,0.15101009342958266
ZNF574,0.24158832761428,0.24251343754504148,0.2323275216860816,0.4245111053288491,-0.2132938403003977
DPY19L2P3,0.4818677449655297,0.24866468223572644,0.13120345520286417,0.485933332753721,0.005659607237886226
ITGB1BP2,-0.17554763688204672,0.22022338513380463,0.16387991938725005,-0.1684137660274751,-0.1747055494257713
PKDREJ,0.6100046293561915,0.5777816212943329,0.5458742998592624,0.4580944814067976,0.6436404584372583
LOC100507373,0.5363446133952577,0.4013090047420323,0.48093091534240484,0.5504757051084654,-0.14195947270429787
C21orf59,-0.13177716245665572,-0.028689908216571997,-0.4278086883484369,-0.34515268063881627,-0.33574982546360793
EIF4ENIF1,-0.10115962181390306,0.04836938937863522,0.01989567741773276,-0.25459332826169395,-0.21537843207189122
SH3PXD2A,0.09384530946014628,0.5525670576331115,0.35165906703186056,-0.10012311100819077,0.01664410950136936
AP5B1,0.1284111774535809,0.3186738759409829,0.2839152038393714,0.26161776730893,-0.2356562633644677
ZBTB14,0.6138691508353556,0.53583591525889,0.6081315284997889,0.41185603023907863,0.32147172657418915
SV2C,0.6213697676217158,0.42588859838100623,0.3005165260885413,0.6533491827714321,0.17846503460064175
MCOLN1,0.04560863918600066,-0.1604628139674924,0.096397327614159,0.37039939200538774,-0.3454485842076806
CDR1,0.7110458167143565,0.7150045012505896,0.43860060223905195,0.7229319658524588,0.0946237927139727
HSF1,-0.09697601077786289,0.03421227095441703,0.058602003436504936,-0.025329605036841854,0.10949805075558433
LOC105377348,0.30771226094728804,-0.17518830287628354,-0.049505739404418984,0.36929817161455186,0.5569560194323917
ASPDH,0.22821822441505316,-0.14358112544307605,0.28486388535727913,0.23137576284381942,0.1340952504938038
LAPTM4B,0.11287093085735282,0.2859145170279721,0.3818614484275024,-0.10203501140020928,0.27365437935426884
MIR1227,-0.4147612590157004,-0.12539134849276803,-0.008061651792048494,-0.3381358587088559,0.06883408469164194
RBPMS,-0.26364041795801896,0.011104002679814914,-0.5004583551856767,-0.5651012351553436,-0.2056758265213611
RAN,-0.275403089359151,-0.08487267774204037,-0.4444865780421279,-0.26102256010453617,0.16537169743873661
DCAF17,0.6527111095959466,0.8756379782307123,0.5240273815215304,0.6877099671790452,0.1654219674800551
IGFL2,-0.2627826744260013,0.2094346870312774,-0.1971240362695041,-0.12052538078334962,-0.15561613170753083
FAM65B,0.07725563183602492,-0.08011660557877634,0.09295161206656166,-0.2889088010297938,0.4590519255415891
JMJD7-PLA2G4B,0.4341839366445014,-0.25609515290397367,0.23634695694602523,0.35690306775503977,0.02753569928708711
TTC3P1,0.6160398576379363,0.7667334480332726,0.5746819958114219,0.4719977219865397,0.6115637763315747
HRH3,-0.5377954482037794,-0.4487211833655337,-0.4609069983680173,-0.4909121259328611,-0.6197178879561388
LRRC29,0.37233122746225644,-0.10291204504915491,0.24254545710229802,0.3849584092046098,0.5050873171437121
REXO4,0.28726010872391955,0.2727839035496873,0.4313377633743487,0.0959475369215918,0.25972653187665545
APCDD1L,0.46673658232440424,0.13050726328507886,0.2843613297946607,0.3647786196135285,0.7081572625895213
KLHL8,0.11100787396356102,0.3579539061085284,-0.1224758435653639,-0.12755734169440147,-0.019381846088556753
NCLN,0.04808622229402159,0.10971905112036576,0.029056261754442963,0.35675658039275104,-0.6483165766553634
PROZ,0.6872016151433606,0.3281237566525193,0.3299948152312149,0.6652224702022335,0.3169863574421621
WDFY2,0.24346615002483046,0.09112235849553184,-0.1193185999905941,0.07287771018876815,0.20116699986154066
LOC100505530,-0.09018421200375,-0.1210379937337951,0.06386090354151114,-0.09294581220626241,0.518908108305758
LINC01144,0.4389970916843257,0.05016439279398997,0.5913913961409147,0.4773752596958017,0.7272677457023679
ADD3-AS1,0.19958921707538047,0.48616872704591996,-0.10557450503396133,0.11967008728202205,0.05731976180799821
B4GALT2,0.024627663408315528,-0.29411206600897055,0.06088307532286044,0.0842904527273962,-0.2628881523888392
SFRP1,-0.3617482887779018,-0.10638998796331149,-0.4504617320627156,-0.6816677913072886,-0.3038129976402921
AGTR1,0.1113798017124307,-0.19932194330023859,0.014020286514435803,0.1868793349316179,-0.08173697903263573
CSMD1,0.5154416855146926,0.5590148841515004,0.34531795829665507,0.5279504148886525,-0.016365191095365546
MYH3,0.7831118958493489,0.7144638513967736,0.5348093701498609,0.817096565507548,0.4774731707026312
SCEL,0.3851073995255807,0.10130983077519008,0.35975219625410787,0.3411844167947237,-0.09973413793128924
AP4B1-AS1,0.7235196713783225,0.5799465851236697,0.6995772162580246,0.6721985243943802,0.5166746187066876
RPL26,-0.6861261901159678,-0.5362181124189547,-0.18415465920791052,-0.6622165766474576,0.0054237977036754445
TGS1,0.3921281234304605,0.8104474328294251,0.46298657255775594,0.24335804627920496,0.3402783114718143
PLPP1,0.565461444541017,0.24302618874742338,0.4832070510805903,0.47406352646196476,0.8097998233716789
STPG1,-0.2007854548560968,0.018649503238257766,0.32929243708695766,-0.1268480531050828,0.4034045152871846
SIRPA,-0.2501856047933052,0.18556612387077762,-0.09036876472583384,-0.45664689889538124,-0.18342405382919086
ST3GAL2,-0.33965655735395917,-0.21101196105899964,-0.3814271622524594,-0.5642102909956701,-0.3138436644717958
NDUFB2-AS1,-0.17725301675925245,-0.4361376949925505,-0.25921224537757487,0.11760606159386573,-0.24489555493633325
IKZF5,0.6254413346442231,0.8553747144523695,0.4460376696641478,0.584896505024044,0.46717484045512064
BRD8,0.5819974003185314,0.5802263299139035,0.48863281615341014,0.6026071781679272,-0.2522923860518655
KEAP1,0.09762781216082136,-0.14965481746233075,-0.03249865846520594,0.3242885368665421,-0.3810655133744111
ZNF112,0.5167862053376296,0.8637617805116,0.44352803380676986,0.44725636834045673,0.1604244356977165
HECA,0.441028047347311,0.8108869125049517,0.34795061892264656,0.172033428099431,0.2404202582923647
USP9Y,0.33067366684473487,0.35523132080289943,0.33525438849249,0.159095333831878,0.4800570322594121
C7orf57,0.7773300371301105,0.2641350588162643,0.4521156743701147,0.6795280610024533,0.24373171278439637
NCAPD3,-0.10013037463695632,0.37695251833838006,-0.01197610540647684,-0.4162986245572907,0.09272146151552878
PNPLA7,0.004555997791762396,0.4391612922994583,0.08576369134366851,-0.10071959998457627,0.3118928655118064
ZXDC,-0.1916717436417858,0.20887285192613497,-0.31287370311597107,-0.05926564093485838,-0.6238747660694574
GSG1L,0.5412558634344733,0.2566204375576719,0.28375954876813825,0.4873285119479761,0.15484840246774922
C15orf59-AS1,0.09098444761397881,-0.06880270939460392,-0.014527158930751103,-0.009861406225553133,0.7691434737190199
STARD4-AS1,0.19236882528795635,0.429524863687984,0.4242098457880094,0.03451755508670695,-0.1936254941687081
UBE2E1,-0.1987462320539972,-0.010684200349288086,0.19707086845793068,0.009164366823072295,-0.33524393904344846
NUP155,0.4661929078299704,0.840272199331595,0.15713597187486492,0.2696311136238212,0.39059284937578176
PANK2,0.039299903715290886,0.6122441681286812,0.026353775144229964,0.11421310872358696,-0.51996237073266
OBSCN,-0.3849749873518146,0.014712030713545321,-0.07156889787877216,-0.6921377483112889,0.23402272642386604
PTGDS,0.594889057630956,0.057453779483964414,0.4451114904033614,0.6363923000596355,0.3706537747898638
MEGF8,0.41479636830547945,0.1760081687517708,0.2860441263700725,0.07633186812912644,-0.059406091209111556
LOC100507557,0.36211685479486744,0.17755769060839338,0.28249932527488286,0.1188594308594453,0.8324833487362476
ZDHHC1,-0.23632430569282034,-0.40463407368020543,-0.22224220810278125,-0.2201541616378768,-0.35745024718156004
TMEM161B,0.5487064076921885,0.21417322174704229,0.44365510844872313,0.34441279961180576,0.22362166824583093
LMNTD2,0.4153585902019285,0.1191613483728293,0.2019702618581584,0.18306980798898298,0.8907436985233831
PPTC7,0.4432819910873686,0.9288917943999608,0.28026247731325366,0.36615631925855024,0.11049340979000513
DSC2,-0.436554391184894,-0.01693570963432485,-0.48413590053816585,-0.7041916591329764,-0.1970517804404576
ACTR8,0.535313536041041,0.715859877137049,0.19722814334499994,0.4160328764990776,0.13014825631949675
MIA-RAB4B,-0.11243167639573179,-0.46138600039420136,0.24810069768763618,-0.03958769778648298,0.2078227118695174
CSNK1D,-0.03697312262616481,0.035643354179522,0.04243542639043305,0.040035675822956716,-0.14530486718044874
SNORA105C,-0.30340576830038873,-0.4352028854780471,-0.4005289567988637,-0.11184585154142786,-0.2624068419124035
CHN2,-0.1291311247204149,-0.06003503467464315,0.4513127976480661,-0.1924638497132953,0.24477877580487373
RASSF1-AS1,-0.18105190816882138,0.0015509187012839858,0.035883721199377626,0.06715388589077506,0.2435290490154572
CUEDC2,-0.4175257580104721,-0.7426830156272418,-0.09554417063846664,-0.19983218827606758,-0.2847407368768873
SLC33A1,0.4312162979844161,0.4388680989865667,0.2825575796948311,0.22151953294299268,0.48166185339462747
OTUD7B,0.22733786944780776,0.05646515985250896,-0.07107308081277144,-0.041490806257007205,-0.16864241491349324
CCDC130,0.3172556856230866,-0.23962266686488173,0.3064634551717531,0.43914610663815473,0.17597796189400336
NPAS1,0.21284968500710094,0.4663475940972769,-0.03612075651035605,0.3556485612489123,0.06446307897486363
GTSE1,-0.37144755148586944,-0.12030411424124095,-0.40021709601653765,-0.7248450131522801,0.07523664640124805
OR10AD1,0.3499124308279544,0.14123856351257683,0.16235317605479882,0.4430523345879392,0.4155377302003659
ZDHHC4,0.39221274291149727,-0.05137705258250705,0.11140564833545367,0.554299303596956,0.18643193165183994
THUMPD2,0.29450545834285075,0.6958214322927713,0.2600204845284328,-0.06196279435068725,0.3395110610847191
HMGA2,-0.3363267879067446,-0.056476439610889356,-0.2609336088817955,-0.5819922473099057,-0.14409352559729932
FANCL,0.1457841788179628,0.4263835357127615,0.05565974211239052,-0.30349020637461604,0.2941072024413598
SNCB,-0.1451972940538545,0.2652524846112916,0.10175961556213396,-0.21325322441532762,-0.010976797684627278
SFTA1P,0.1037741944351082,0.4589217214070445,-0.1669624477155557,0.19613242034398137,-0.14921573607183217
DIP2B,0.45353592406208787,0.7495539831997872,0.4273540674144962,0.40390949779149443,-0.22684936700511427
KLK14,0.4590622342946637,0.14363871443673515,0.3672671199031881,0.34422457006579704,0.9463908136046638
SNORA61,0.18048541289712683,0.1506608099089731,0.36176917418596255,0.10907495338636462,0.41900582348066007
PFDN4,0.13793895120160374,0.7277961574248327,0.09138761283993399,0.08384098926876042,-0.1693998938865784
SNORD118,0.11378840467753555,-0.04972668390289666,0.1156869064310244,-0.05964260255521885,0.7703809200246005
HIST4H4,-0.17101109016325616,-0.381462183839525,0.2430539623499179,-0.20110214685470412,-0.09811246059694574
LOC101927188,0.13057811109037626,-0.17828116251850143,-0.03840596061389513,-0.14038216669923112,0.4346925344140687
OTUD7A,0.15302275898564952,-0.02287565406764398,0.28311907334080244,-0.06761453054497425,-0.15536557276755544
DNAL1,0.29785255536362565,0.41775310774796537,-0.1487009269000914,0.08471345666086186,-0.13530549037056752
BCL9,-0.1447065225763276,0.3198111056280654,-0.050891844895178125,-0.272028751370662,-0.4542782237373232
ITGA10,0.3271385036299924,0.3262543094007186,0.20466667204185884,0.6042091922983917,-0.2961396882977541
RELB,0.23637620156301015,0.5873082789411974,0.23392490753070058,0.37768482328033903,-0.04896519067457841
DNAJC17,-0.08681473679336989,-0.5989172970874971,-0.07733515076918299,0.106930067501237,-0.48382835792570056
SULT1C4,0.2921077043668179,0.403670790655937,0.10133897023639142,0.20148225958005872,0.040509295242655605
TBC1D3D,0.6214374787122412,0.22010906869882646,0.74574748198603,0.5797385825959169,0.30964275058893354
LOC100505771,0.18324082819549048,-0.02512185645732649,0.04027169107400733,-0.06675529789799406,0.8332646296444564
HEYL,-0.07410864493918519,0.32889937645351985,-0.13548786609178656,0.06944902293333828,0.09912554963816154
DCUN1D2,-0.41591594281421224,0.07985916890585223,-0.07984902907713455,-0.6101678413224821,-0.3164299948633669
C10orf76,-0.197348242006913,0.004499167031790438,-0.11027702608505177,0.012969809853141867,-0.7041879288987536
LOC440982,-0.1411128747741979,-0.15993497907039952,-0.3482393631393975,-0.1888525445907541,-0.18826527301725574
TMEM8A,0.13392681719330118,0.027819210101059016,-0.18605296376971106,0.22065484076968145,-0.2779373331105577
PCOLCE2,-0.24978980524141542,0.05632696417883313,-0.17598949779373324,-0.5356291788595738,0.0991985175844023
LOC100507437,0.3350197414746019,0.39784375014185086,-0.1601510751405069,0.32818663811578275,-0.5596756911134394
TPTE2,0.6424317384031912,0.6558088530035662,0.4472602854000139,0.7298217475755444,0.07646789031248986
RIT1,0.48768257719943325,0.6862147083120725,0.22248118808285172,0.36803464383820916,0.3114636803449301
LOC100288846,0.13789267202420866,-0.23344028525030588,-0.34531705645237415,0.40711707246495726,0.1564367327447533
TNKS2,0.6780628513254157,0.8619289104364769,0.3599238815295803,0.6388979893893114,0.17096901432228756
LOC100507250,0.4202412370213686,0.24378788187776593,0.23726261709798438,0.39914595883220805,0.723420396694071
TTN,0.19881989695584354,0.1085215856375523,-0.18500772476557462,0.2438101021971418,-0.022074243134981304
POLD2,-0.6867381624414081,-0.4784960759046611,-0.6193054782496422,-0.7983844044676771,-0.31637989627688434
DOCK9,0.1808937405510053,0.335704847631448,0.015254428829213495,0.0619723354383597,-0.3229562026356158
ATP5S,0.38188122487700793,0.13721230666173143,0.6062417853663417,0.3543812107186277,0.2368500197394479
ZSCAN10,0.3299036691684829,0.19920743852920872,0.31155041080607926,0.2918740522676796,0.750470408455549
NACAD,0.034998573694284406,-0.24779303006149087,-0.29356509757295374,-0.17368600033462567,0.2106099336238239
IRF2BPL,0.36806818823097287,0.694902250599485,0.6901919368134487,0.34866936744870347,0.14364236022332613
WNK2,-0.23916414058990812,-0.2038724244823142,-0.030649792987342245,-0.3177223406430269,-0.6957089746755264
FRMPD2,-0.5037945877035866,-0.10779707649990039,-0.17499147131342055,-0.6197090351350849,-0.15159947156212616
ZNF137P,-0.014627350015424343,0.3898838768620737,0.10206465228434732,-0.10437992814865048,-0.354922358506544
IL17D,0.3933260382695596,0.2118051838889397,0.06487915171033574,0.5296964916302457,-0.18129512003858847
LRRFIP2,0.5568120558707192,0.6290107681483805,0.034708294357665356,0.39530851381749305,0.25437407880726026
LOC153684,0.27666415641417125,0.36869368524422375,0.018494908510207752,0.23442476503450435,-0.23270292833519632
MGC16025,0.20119019588185735,-0.14259179219912566,0.19760820345732275,0.42500225206089665,-0.11402758221989946
SIPA1,-0.43987542268512125,-0.1743293435802045,0.25996058774663444,-0.5367799563176088,-0.239339046788395
ZC3HC1,0.04274357745976955,-0.0012243770363287631,0.17706101203594965,0.4814298192516817,-0.3845331540150979
